code,year,iter,metric,data,CMP,Metric
tun44,2049,177,C,1698.60825552449,PR-20,Catch (thousand t)
tun44,2050,177,C,1358.88660000081,PR-20,Catch (thousand t)
tun44,2025,186,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,186,C,1107.99999733158,PR-20,Catch (thousand t)
tun44,2027,186,C,886.399999999522,PR-20,Catch (thousand t)
tun44,2028,186,C,709.119999985831,PR-20,Catch (thousand t)
tun44,2029,186,C,629.220307590312,PR-20,Catch (thousand t)
tun44,2030,186,C,723.603353792724,PR-20,Catch (thousand t)
tun44,2031,186,C,832.143856921839,PR-20,Catch (thousand t)
tun44,2032,186,C,956.965435484369,PR-20,Catch (thousand t)
tun44,2033,186,C,1100.510250811,PR-20,Catch (thousand t)
tun44,2034,186,C,1265.58678843797,PR-20,Catch (thousand t)
tun44,2035,186,C,1455.42480670441,PR-20,Catch (thousand t)
tun44,2036,186,C,1673.73852770357,PR-20,Catch (thousand t)
tun44,2037,186,C,1924.79930684116,PR-20,Catch (thousand t)
tun44,2038,186,C,2213.51920278438,PR-20,Catch (thousand t)
tun44,2039,186,C,2545.54708291462,PR-20,Catch (thousand t)
tun44,2040,186,C,2927.3791440415,PR-20,Catch (thousand t)
tun44,2041,186,C,3366.48601005848,PR-20,Catch (thousand t)
tun44,2042,186,C,3871.45889227158,PR-20,Catch (thousand t)
tun44,2043,186,C,4452.17766986698,PR-20,Catch (thousand t)
tun44,2044,186,C,5120.00442220353,PR-20,Catch (thousand t)
tun44,2045,186,C,5790.73324612252,PR-20,Catch (thousand t)
tun44,2046,186,C,5494.0133640712,PR-20,Catch (thousand t)
tun44,2047,186,C,4495.23283980794,PR-20,Catch (thousand t)
tun44,2048,186,C,3885.08597695068,PR-20,Catch (thousand t)
tun44,2049,186,C,3835.99040237099,PR-20,Catch (thousand t)
tun44,2050,186,C,3737.40124644272,PR-20,Catch (thousand t)
tun44,2025,246,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,246,C,1107.99999997071,PR-20,Catch (thousand t)
tun44,2027,246,C,886.399972707763,PR-20,Catch (thousand t)
tun44,2028,246,C,709.119995327388,PR-20,Catch (thousand t)
tun44,2029,246,C,815.487993112946,PR-20,Catch (thousand t)
tun44,2030,246,C,937.811184053249,PR-20,Catch (thousand t)
tun44,2031,246,C,1078.48285177691,PR-20,Catch (thousand t)
tun44,2032,246,C,1240.255312,PR-20,Catch (thousand t)
tun44,2033,246,C,1426.29360879992,PR-20,Catch (thousand t)
tun44,2034,246,C,1640.23765011999,PR-20,Catch (thousand t)
tun44,2035,246,C,1574.41783481442,PR-20,Catch (thousand t)
tun44,2036,246,C,1524.39632007,PR-20,Catch (thousand t)
tun44,2037,246,C,1320.9319982442,PR-20,Catch (thousand t)
tun44,2038,246,C,1056.74559848936,PR-20,Catch (thousand t)
tun44,2039,246,C,845.396478876286,PR-20,Catch (thousand t)
tun44,2040,246,C,676.317182441285,PR-20,Catch (thousand t)
tun44,2041,246,C,541.053746480824,PR-20,Catch (thousand t)
tun44,2042,246,C,432.842997177439,PR-20,Catch (thousand t)
tun44,2043,246,C,360.152932160503,PR-20,Catch (thousand t)
tun44,2044,246,C,406.733154087006,PR-20,Catch (thousand t)
tun44,2045,246,C,467.743127126039,PR-20,Catch (thousand t)
tun44,2046,246,C,537.904596050966,PR-20,Catch (thousand t)
tun44,2047,246,C,618.590285143048,PR-20,Catch (thousand t)
tun44,2048,246,C,711.378827205323,PR-20,Catch (thousand t)
tun44,2049,246,C,818.085649941273,PR-20,Catch (thousand t)
tun44,2050,246,C,940.798492820635,PR-20,Catch (thousand t)
tun44,2025,327,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,327,C,1107.99999999999,PR-20,Catch (thousand t)
tun44,2027,327,C,886.399999987378,PR-20,Catch (thousand t)
tun44,2028,327,C,729.920290113186,PR-20,Catch (thousand t)
tun44,2029,327,C,839.408332816608,PR-20,Catch (thousand t)
tun44,2030,327,C,965.319583068614,PR-20,Catch (thousand t)
tun44,2031,327,C,1110.11752098178,PR-20,Catch (thousand t)
tun44,2032,327,C,1276.63514913342,PR-20,Catch (thousand t)
tun44,2033,327,C,1468.13042110993,PR-20,Catch (thousand t)
tun44,2034,327,C,1688.34998275408,PR-20,Catch (thousand t)
tun44,2035,327,C,1941.60247813787,PR-20,Catch (thousand t)
tun44,2036,327,C,2232.84283771342,PR-20,Catch (thousand t)
tun44,2037,327,C,2567.76923918836,PR-20,Catch (thousand t)
tun44,2038,327,C,2952.93467663043,PR-20,Catch (thousand t)
tun44,2039,327,C,3395.8748781249,PR-20,Catch (thousand t)
tun44,2040,327,C,3905.2561098355,PR-20,Catch (thousand t)
tun44,2041,327,C,4491.04451481212,PR-20,Catch (thousand t)
tun44,2042,327,C,3592.83562105625,PR-20,Catch (thousand t)
tun44,2043,327,C,2629.18975669134,PR-20,Catch (thousand t)
tun44,2044,327,C,1.00877468493582e-05,PR-20,Catch (thousand t)
tun44,2045,327,C,1.01043580994513e-05,PR-20,Catch (thousand t)
tun44,2046,327,C,1.00914665661049e-05,PR-20,Catch (thousand t)
tun44,2047,327,C,1.01011399653797e-05,PR-20,Catch (thousand t)
tun44,2048,327,C,1.00895287191042e-05,PR-20,Catch (thousand t)
tun44,2049,327,C,1.00984868856642e-05,PR-20,Catch (thousand t)
tun44,2050,327,C,1.00875247965207e-05,PR-20,Catch (thousand t)
tun44,2025,344,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,344,C,1107.99999999964,PR-20,Catch (thousand t)
tun44,2027,344,C,886.399999446486,PR-20,Catch (thousand t)
tun44,2028,344,C,1019.35999965008,PR-20,Catch (thousand t)
tun44,2029,344,C,1172.26399964126,PR-20,Catch (thousand t)
tun44,2030,344,C,1348.10359814493,PR-20,Catch (thousand t)
tun44,2031,344,C,1550.31913921121,PR-20,Catch (thousand t)
tun44,2032,344,C,1782.86700950494,PR-20,Catch (thousand t)
tun44,2033,344,C,1873.80018291488,PR-20,Catch (thousand t)
tun44,2034,344,C,1901.92539422534,PR-20,Catch (thousand t)
tun44,2035,344,C,2107.11864755315,PR-20,Catch (thousand t)
tun44,2036,344,C,2028.37619476905,PR-20,Catch (thousand t)
tun44,2037,344,C,2112.21124754348,PR-20,Catch (thousand t)
tun44,2038,344,C,2429.04291294964,PR-20,Catch (thousand t)
tun44,2039,344,C,2793.39940196153,PR-20,Catch (thousand t)
tun44,2040,344,C,3147.00425404002,PR-20,Catch (thousand t)
tun44,2041,344,C,3004.16161104474,PR-20,Catch (thousand t)
tun44,2042,344,C,2766.81673386858,PR-20,Catch (thousand t)
tun44,2043,344,C,2843.44504232772,PR-20,Catch (thousand t)
tun44,2044,344,C,2787.06708716958,PR-20,Catch (thousand t)
tun44,2045,344,C,2584.89216565937,PR-20,Catch (thousand t)
tun44,2046,344,C,2082.64170479383,PR-20,Catch (thousand t)
tun44,2047,344,C,1886.33062967232,PR-20,Catch (thousand t)
tun44,2048,344,C,1509.0645035269,PR-20,Catch (thousand t)
tun44,2049,344,C,1207.25160317742,PR-20,Catch (thousand t)
tun44,2050,344,C,965.801282380199,PR-20,Catch (thousand t)
tun44,2025,348,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,348,C,1107.99999999993,PR-20,Catch (thousand t)
tun44,2027,348,C,886.399999989899,PR-20,Catch (thousand t)
tun44,2028,348,C,709.11999975863,PR-20,Catch (thousand t)
tun44,2029,348,C,750.585079354018,PR-20,Catch (thousand t)
tun44,2030,348,C,863.172841927986,PR-20,Catch (thousand t)
tun44,2031,348,C,992.648768482785,PR-20,Catch (thousand t)
tun44,2032,348,C,1141.54608278855,PR-20,Catch (thousand t)
tun44,2033,348,C,1312.77799023044,PR-20,Catch (thousand t)
tun44,2034,348,C,1509.69466069019,PR-20,Catch (thousand t)
tun44,2035,348,C,1736.14890287183,PR-20,Catch (thousand t)
tun44,2036,348,C,1996.57123830256,PR-20,Catch (thousand t)
tun44,2037,348,C,2296.05692404798,PR-20,Catch (thousand t)
tun44,2038,348,C,2155.3832499706,PR-20,Catch (thousand t)
tun44,2039,348,C,2149.37965323295,PR-20,Catch (thousand t)
tun44,2040,348,C,2076.93798650933,PR-20,Catch (thousand t)
tun44,2041,348,C,1908.24920352632,PR-20,Catch (thousand t)
tun44,2042,348,C,1645.92822294791,PR-20,Catch (thousand t)
tun44,2043,348,C,1316.74257835833,PR-20,Catch (thousand t)
tun44,2044,348,C,1053.39406264157,PR-20,Catch (thousand t)
tun44,2045,348,C,842.715250149332,PR-20,Catch (thousand t)
tun44,2046,348,C,674.172193254501,PR-20,Catch (thousand t)
tun44,2047,348,C,539.337760095417,PR-20,Catch (thousand t)
tun44,2048,348,C,431.470208017097,PR-20,Catch (thousand t)
tun44,2049,348,C,486.80639047727,PR-20,Catch (thousand t)
tun44,2050,348,C,559.827347982877,PR-20,Catch (thousand t)
tun44,2025,367,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,367,C,1107.99999999887,PR-20,Catch (thousand t)
tun44,2027,367,C,886.399998877356,PR-20,Catch (thousand t)
tun44,2028,367,C,1019.35999581827,PR-20,Catch (thousand t)
tun44,2029,367,C,1172.26396035304,PR-20,Catch (thousand t)
tun44,2030,367,C,1348.10357904903,PR-20,Catch (thousand t)
tun44,2031,367,C,1550.31911779993,PR-20,Catch (thousand t)
tun44,2032,367,C,1782.8669927815,PR-20,Catch (thousand t)
tun44,2033,367,C,2000.03780219905,PR-20,Catch (thousand t)
tun44,2034,367,C,1797.05828392229,PR-20,Catch (thousand t)
tun44,2035,367,C,1633.2532894435,PR-20,Catch (thousand t)
tun44,2036,367,C,1652.65117851749,PR-20,Catch (thousand t)
tun44,2037,367,C,1548.0039712035,PR-20,Catch (thousand t)
tun44,2038,367,C,1330.77060026206,PR-20,Catch (thousand t)
tun44,2039,367,C,1064.6164802089,PR-20,Catch (thousand t)
tun44,2040,367,C,851.69318399012,PR-20,Catch (thousand t)
tun44,2041,367,C,692.700182567959,PR-20,Catch (thousand t)
tun44,2042,367,C,796.605209710785,PR-20,Catch (thousand t)
tun44,2043,367,C,916.095990720167,PR-20,Catch (thousand t)
tun44,2044,367,C,1053.51038849576,PR-20,Catch (thousand t)
tun44,2045,367,C,1211.53694510957,PR-20,Catch (thousand t)
tun44,2046,367,C,1393.26748382539,PR-20,Catch (thousand t)
tun44,2047,367,C,1602.25760227716,PR-20,Catch (thousand t)
tun44,2048,367,C,1842.59623753338,PR-20,Catch (thousand t)
tun44,2049,367,C,2118.98567165703,PR-20,Catch (thousand t)
tun44,2050,367,C,2436.83352237041,PR-20,Catch (thousand t)
tun44,2025,397,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,397,C,1107.99999999729,PR-20,Catch (thousand t)
tun44,2027,397,C,886.399999999998,PR-20,Catch (thousand t)
tun44,2028,397,C,709.119999999989,PR-20,Catch (thousand t)
tun44,2029,397,C,815.487999999997,PR-20,Catch (thousand t)
tun44,2030,397,C,937.811199999999,PR-20,Catch (thousand t)
tun44,2031,397,C,1078.48282531113,PR-20,Catch (thousand t)
tun44,2032,397,C,1240.25527592233,PR-20,Catch (thousand t)
tun44,2033,397,C,1426.2936088,PR-20,Catch (thousand t)
tun44,2034,397,C,1640.23765011999,PR-20,Catch (thousand t)
tun44,2035,397,C,1886.27329763795,PR-20,Catch (thousand t)
tun44,2036,397,C,2169.2142922825,PR-20,Catch (thousand t)
tun44,2037,397,C,2345.56960973806,PR-20,Catch (thousand t)
tun44,2038,397,C,2257.19621914074,PR-20,Catch (thousand t)
tun44,2039,397,C,2071.55814836,PR-20,Catch (thousand t)
tun44,2040,397,C,2142.36747452647,PR-20,Catch (thousand t)
tun44,2041,397,C,1922.60508654341,PR-20,Catch (thousand t)
tun44,2042,397,C,2174.37246787873,PR-20,Catch (thousand t)
tun44,2043,397,C,1956.58313216719,PR-20,Catch (thousand t)
tun44,2044,397,C,2005.15855369142,PR-20,Catch (thousand t)
tun44,2045,397,C,1604.12683917295,PR-20,Catch (thousand t)
tun44,2046,397,C,1283.30147445502,PR-20,Catch (thousand t)
tun44,2047,397,C,1026.64117956322,PR-20,Catch (thousand t)
tun44,2048,397,C,821.312943445012,PR-20,Catch (thousand t)
tun44,2049,397,C,657.05032844947,PR-20,Catch (thousand t)
tun44,2050,397,C,533.644460333876,PR-20,Catch (thousand t)
tun44,2025,498,C,1385.8907626811,PR-20,Catch (thousand t)
tun44,2026,498,C,1108,PR-20,Catch (thousand t)
tun44,2027,498,C,886.399999939852,PR-20,Catch (thousand t)
tun44,2028,498,C,709.119998798306,PR-20,Catch (thousand t)
tun44,2029,498,C,661.58476329493,PR-20,Catch (thousand t)
tun44,2030,498,C,760.822479344278,PR-20,Catch (thousand t)
tun44,2031,498,C,874.945856831837,PR-20,Catch (thousand t)
tun44,2032,498,C,849.454540017374,PR-20,Catch (thousand t)
tun44,2033,498,C,976.872707948593,PR-20,Catch (thousand t)
tun44,2034,498,C,1123.40359790111,PR-20,Catch (thousand t)
tun44,2035,498,C,1291.91418019159,PR-20,Catch (thousand t)
tun44,2036,498,C,1485.70130722028,PR-20,Catch (thousand t)
tun44,2037,498,C,1708.55650330225,PR-20,Catch (thousand t)
tun44,2038,498,C,1964.83997879877,PR-20,Catch (thousand t)
tun44,2039,498,C,1935.77081434857,PR-20,Catch (thousand t)
tun44,2040,498,C,1804.59730154186,PR-20,Catch (thousand t)
tun44,2041,498,C,1563.68544734227,PR-20,Catch (thousand t)
tun44,2042,498,C,1250.94835787056,PR-20,Catch (thousand t)
tun44,2043,498,C,1128.40282239276,PR-20,Catch (thousand t)
tun44,2044,498,C,1275.76690124966,PR-20,Catch (thousand t)
tun44,2045,498,C,1467.13193486363,PR-20,Catch (thousand t)
tun44,2046,498,C,1597.49722812792,PR-20,Catch (thousand t)
tun44,2047,498,C,1670.20096026126,PR-20,Catch (thousand t)
tun44,2048,498,C,1817.90469941286,PR-20,Catch (thousand t)
tun44,2049,498,C,2090.59034335875,PR-20,Catch (thousand t)
tun44,2050,498,C,2404.1789977187,PR-20,Catch (thousand t)
